"","job_title","company_name","job_location","job_description"
"431","Data Scientist – Intern (Summer 2019)","C3","Redwood City, CA 94063","Temporary, InternshipC3 is a leading enterprise AI software provider for accelerating digital transformation. The comprehensive and proven C3 AI Suite uses a model-driven abstraction layer to enable organizations to develop, deploy, and operate enterprise scale AI applications 10x to 100x faster than alternative approaches.

We are looking for Data Science interns to join us during our Summer 2019 internship program. As a Data Science Intern, you will participate in the definition of new analytics capabilities able to provide our customers with the information they need to make proper decisions to support our customers in operating the internet of things (IoT). In addition, you will help find the appropriate machine learning / data mining algorithms to answer these questions. Finally, you will be responsible for implementing this into the product and making it available to our customers.

Qualified candidates will have an in-depth knowledge of most common machine learning techniques and their application. You will also understand the limitations of these algorithms and how to tweak them or derive from them to achieve similar results at large-scale.
Your Responsibilities:Driving adoption of Deep Learning models into next-generation of C3 products.
Designing and deploying Machine Learning algorithms for industrial applications such as fraud detection and predictive maintenance.
Collaborating with data and subject matter experts from C3 and its customer teams to seek, understand, validate, interpret, and correctly use new data elements.
Requirements:Pursuing a MS or PhD in Computer Science, Electrical Engineering, Statistics, or equivalent fields.
Applied Machine Learning experience (regression and classification, supervised and unsupervised learning).
Strong mathematical background (linear algebra, calculus, probability and statistics).
Experience with scalable ML (MapReduce, streaming).
Ability to drive a project and work both independently and in a team.
Smart, motivated, can do attitude, and seeks to make a difference.
Excellent verbal and written communication.

Preferred
Experience with JavaScript and prototyping languages such as Python and R. Experience with Java and Scala is a plus.
A portfolio of projects (GitHub, papers, etc.) is a plus.

C3 provides interns a competitive compensation package. At the office, we offer a fully stocked kitchen with catered breakfast and lunch, table tennis and pool table, free membership at our on-site gym, Friday evening social hours with food, drink and music and a fun team of great people.

C3 is proud to be an Equal Opportunity and Affirmative Action Employer. We do not discriminate on the basis of any legally protected characteristics, including disabled and veteran status."
"432","Computer Vision Research Engineer, New Mobility","Uber","Palo Alto, CA 94301 (Professorville area)","At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.
We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role
Uber’s New Mobility team (NeMo) is looking for adaptable computer vision/machine learning experts who are not afraid to get their hands dirty with real world issues to work on impactful problems. This is a new team focused on improving safety, rider experience, and operational efficiencies of our light electric vehicles (scooters, bicycles, and other form factors) through the integration of sensing and robotics technologies into our fleets. We are looking for folks who have a good balance of theoretical knowledge and programming expertise. You will be rubbing shoulders with world class scientists and engineers, looking to revolutionize transportation. You will get a chance to use your skills to solve some of the toughest problems in the geo-spatial domain using state-of-the-art compute infrastructure and tools.
You’ll be part of a small team that will be tasked with quickly understanding the real world challenges of our light electric vehicle fleets, rapidly prototyping and evaluating sensing and robotics solutions to those challenges, and assisting with the integration of validated solutions into our production vehicles for large scale deployment.
What You’ll Do
Design, build, and field test computer vision algorithms for novel robotics systems.
Collaborate with other members of the eng team help develop sensing and perception solutions for the large, meaningful problems facing our light electric vehicle fleets.
Deliver eng work against a rational monthly/quarterly plan and clearly defined priorities to translate product vision and customer needs into sensible technical solutions.
About You
Do you live on the edge between research and engineering, especially in areas like machine learning and computer vision? Do you like not just inventing new algorithms, but seeing them all the way into devices that move through the real world? We're looking for people who have the following characteristics:
Fast learner. We're looking for team members who thrive on applying their knowledge, learning new technologies and don't believe in one-size-fits-all solutions. You should be able to adapt easily to meet the fast pace of a rapidly evolving research, development, and testing environment.
Fearlessness. You think a working proof-of-concept is the best way to make a point. You strive on proving that speed and quality are not conflicting; that you can achieve both at the same time.
Versatility. In addition to having an intimate knowledge of core engineering fields, you understand how all the pieces fit together into integrated systems, and how they impact performance.
Passion. You feel ownership over everything you ship; you'd never call code or design ""released"" until you're confident it's correct. You pride yourself on efficient monitoring, strong documentation, and proper test coverage.
A team player. You believe that you can achieve more on a team - that the whole is greater than the sum of its parts. You rely on others' candid feedback for continuous improvement.
An Ideal Candidate Will Have
Masters in EE, CS or related disciplines. PhD preferred
5+ years of industry/academic experience
Expertise with computer vision and/or machine learning, especially deep learning.
Familiarity with deep learning frameworks such as Tensorflow, Keras, Pytorch
Interest in applying machine learning & computer vision to resource constrained devices (such as mobile phones)
Ability to whiteboard some theory while at the same time rolling up your sleeves and get coding
Interest and willingness in being a hands on contributor to the design and construction of new robotics systems - you’ll build hardware, write code, participate in field trials, and assist with production-scale integration
Understand research papers and be able to translate the ideas into efficient code quickly
Data oriented - i.e. be able to set up experiments to measure things that will in turn drive decisions
About the Team
Uber revolutionized urban transportation, but we have no intention to stop there. New Mobility, also known as ""NeMo"", is a new org with the mandate to build and scale the next set of mobility businesses that will help Uber evolve into a multi-modal platform. As a high-growth ""startup org"" within Uber, NeMo is fast-paced, constantly evolving, and highly rewarding. If you're eager to bring Uber's vision as a platform to life, and are motivated by challenge, read on."
"441","R&D summer intern, NGS data analysis","PerkinElmer","Austin, TX","Temporary, InternshipResponsibilities:
Analyze and interpret experimental NGS data
Support the development of analysis tools and bioinformatics pipeline
Collaborate with members of the R&D team
Qualifications:
Completed or actively pursuing an undergraduate degree in Bioinformatics, Biological Programming, Computer Science, or related discipline
Self-starter, able to work independently with minimal supervision
Ability to contribute as part of a team
Ability to quickly learn novel techniques and workflows
Strong interpersonal communication skills
Strong organizational skills
Adept at problem-solving
Experience with scripting languages like Python and Bash
Experience in handling NGS data is a plus
Experience in building web apps with HTML, CSS, and Javascript (specifically React.js) is a plus
Solid understanding of data analysis/manipulation and algorithms
Solid understanding of genomics, molecular biology, and biochemistry is a plus"
"443","Artificial Intelligence – Machine Learning Scientist","CVS Health","Woonsocket, RI","CVS health is seeking an exceptional Artificial Intelligence - Machine Learning Scientist to the join its Loyalty & Personalization team. This role will have the unique opportunity to build, implement, and upkeep a Personalization Engine product serving over 70M loyalty program customers. In this role, you will apply a rigorous machine learning approaches to build and improve the capabilities of the product. As the Machine Learning Scientist, you will be expected to thrive and have demonstrate success in an environment which offers complex problems, big challenges, and quick changes. You will deliver model and solution artifacts (e.g. operational code to support system decision/workflow and technical documentation) while operating autonomously in a product development setting to meet release schedules. You will balance detailed execution goals with speed and business constraints. Solid collaborative skills, ability to abstract complex problem into machine learning solutions, an appreciation for learning, and acute attention to detail are necessities. You will be a recognized expert for their technical and critical thinking abilities.
Your key responsibilities will be:You will provide technical expertise in building and maintaining artificial intelligence product in cloud environmentYou will build scalable solutions as part of artificial intelligence pipelineYou will collaborate with IT/Engineering to ensure proposed solutions are implemented/supportedEnsure implemented solutions within production meet design requirementYou will build Machine Learning pipelines and train modelsYou will work in code notebooksYou will build & validate modelsYou will monitor & retrain modelsYou will monitor and bug fix solutionsYou will use code repositories to version and share code/notebooksYou will analyze product performance to find opportunities and propose solutions for enhancement, improvement, and efficiencyYou will conduct analyses and build solutions as needed to supplement pipeline orchestration and execution
As a member of the team, you will have a deep knowledge base in Machine Learning and in- depth expertise in applying automated solutions in Decision Optimization/Workflow processes.Required Qualifications2+ years’ experience - Computer Science, Programming skills2+ years’ experience - Probability and Statistics2+ years’ experience - Data Modeling and Evaluation1+ years’ experience – Experience with Big Data and Machine Learning in cloud environment (Azure/Databricks experience strongly)2+ years’ experience – Expert programming skills in at least two of the following: Python, R, Scala, Spark or Java. Strong preference for Python/Spark/Keras1+ years’ experience - in applying supervised, unsupervised and semi-supervised learning techniques1+ years’ experience – Building Machine Learning pipeline ( data ingestion, feature engineering, modeling including ensemble methods, predicting, explaining, deploying and diagnosing over fitting )2+ years’ experience in model selection and sampling
Preferred QualificationsExperience in deep learning and neural nets (experience with Keras)Experience with Natural Language Processing (NLP)Experience in retail or loyalty programs preferred
Education
Bachelor's degreeBusiness OverviewIt’s a new day in health care.
Combining CVS Health and Aetna was a transformative moment for our company and our industry, establishing CVS Health as the nation’s premier health innovation company. Through our health services, insurance plans and community pharmacists, we’re pioneering a bold new approach to total health. As a CVS Health colleague, you’ll be at the center of it all.
We offer a diverse work experience that empowers colleagues for career success. In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our core values of collaboration, innovation, caring, integrity and accountability.
CVS Health is an equal opportunity/affirmative action employer. Gender/Ethnicity/Disability/Protected Veteran – we highly value and are committed to all forms of diversity in the workplace. We proudly support and encourage people with military experience (active, veterans, reservists and National Guard) as well as military spouses to apply for CVS Health job opportunities. We comply with the laws and regulations set forth in the following EEO is the Law Poster: EEO IS THE LAW and EEO IS THE LAW SUPPLEMENT. We provide reasonable accommodations to qualified individuals with disabilities. If you require assistance to apply for this job, please contact our Advice and Counsel Reasonable Accommodations team. Please note that we only accept applications for employment via this site.
If technical issues are preventing you from applying to a position, contact Kenexa Helpdesk at 1-855-338-5609 or cvshealthsupport@us.ibm.com. For technical issues with the Virtual Job Tryout assessment, contact the Shaker Help Desk at 1-877-987-5352."
"445","Machine Learning Engineer, 3D Vision","Apple","Santa Clara Valley, CA","Summary
Posted: Mar 4, 2019
Weekly Hours: 40
Role Number: 200038901
Imagine what you could do here. At Apple, new ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. The 3D Vision team at Apple Maps is looking for extraordinary talent to join our team of computer vision and machine learning experts. As part of this team you would be working with different data modalities collected by various moving platforms, aerial/satellite/ground. You will have a strong interest in solving real problems where developing and implementing algorithms are significant parts. You would join a team of dynamic and pragmatic problem solvers that are pursuing problems on very large scale. We are using modern technology to make sense of the world.
Key Qualifications
Confirmed fundamentals in modern machine learning technologies and frameworks
Experience with modern computer vision technologies
Proven C/C++ and system building skills
Description
You should be an excellent programmer and also excel in one or more of the following areas:
-Machine learning
-Deep learning
-Visual Object Detection and Recognition
-Optical character recognition in unconstrained environments
-Multiple view geometry
-3D computer vision
Education & Experience
PhD/MSc in Machine Learning or similar, alternatively a comparable industry career, with significant experience in state-of-the-art Computer Vision, Machine Learning and Pattern Recognition fields. You would have deep understanding of machine learning technology and experience with turning machine learning technologies into practical, state-of-the-art systems"
"446","Machine Learning Algorithms Developer","Bose","Framingham, MA 01701","Overview
The Data Science team for Bose's Consumer Electronics business is looking for an expert to apply machine learning techniques to wide range of problems involving sensor, speech and audio data. You will be responsible for developing algorithms, and updating these algorithms based on feedback from field testing. You will work closely with our Embedded and Software engineering team to integrate algorithms into our products. We are seeking a candidate with experience in developing and deploying Machine Learning algorithms.
Role and Responsibilities:
Be the primary developer of accurate and efficient Machine Learning algorithms
Work with various sensors such as IMU, microphones etc.
Develop algorithms for user-facing product features such as human activity detection, acoustic scene classification etc.
Refine those algorithms based on data and feedback from engineering teams/customers
Implement, optimize, and support the implementation of those algorithms
Work with other members of our team to get those algorithms out of the lab and into Consumer Electronics Products
Contribute to other Machine Learning projects within the group
Qualifications:
3-5 years experience working with sensor, audio or speech data to develop ML and DSP algorithms.
Demonstrable experience in Machine Learning and Deep Learning.
Understanding of Signal processing concepts such as filter design, multi-rate signal processing and adaptive filtering
Proficiency in Python, Matlab, C/C++
Willingness to learn new skills, go out of your comfort zone, and get your hands dirty
Preferred job qualifications:
Expertise and/or experience in areas such as motion tracking, sensor fusion
Expertise in Audio/Speech machine learning and deep learning techniques
Previous experience with algorithm development and deployment for a commercial product.
Understanding of practical considerations for running an algorithm on a mobile and/or embedded devices.
MS/PhD in Electrical Engineering, Computer Engineering, Computer Science, or related field.
Bose is an equal opportunity employer that is committed to inclusion and diversity. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, genetic information, national origin, age, disability, veteran status, or any other legally protected characteristics. For additional information, please review: (1) the EEO is the Law Poster (http://www.dol.gov/ofccp/regs/compliance/posters/pdf/OFCCP_EEO_Supplement_Final_JRF_QA_508c.pdf); and (2) its Supplements (http://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm). Please note, the company's pay transparency is available at http://www.dol.gov/ofccp/pdf/EO13665_PrescribedNondiscriminationPostingLanguage_JRFQA508c.pdf. Bose is committed to working with and providing reasonable accommodations to individuals with disabilities. If you need a reasonable accommodation because of a disability for any part of the application or employment process, please send an e-mail to Wellbeing@bose.com and let us know the nature of your request and your contact information."
"448","Associate Statistical Modeler","Risk Solutions","Minneapolis, MN","Basic Job Function: Entry level statistical modeler position that exists to conduct statistical analysis and build predictive models for a variety of performance outcomes such as risk, fraud, and collections for one or more markets including (but not limited to) insurance, credit, telecommunication, retail, and government. The incumbent will have a firm understanding of data mining, statistical methods, and multiple modeling/scoring techniquesAccountabilities:
1. Conduct analysis and performance reports in support of existing and new product development, and/or customer sales.
2. With direction, develop analytic models, create and provide analysis code, and work with internal or external stakeholders to validate accuracy of production scoring code.
3. Follow established best practices in statistical work.
4. Assemble, merge, and parse large amounts of data to detect meaningful trends and patterns.
5. Provide support for client inquiries regarding score calculations or other analytic output.
6. Understand analytic plans and follow these plans by identifying and executing the appropriate statistical or modeling technique.
7. Clearly document and communicate analytic work and/or results.
8. Other duties as assigned.Qualifications:
Bachelors Degree in computer science, mathematics, statistics or quantitative methods (or equivalent year?s experience)
0-3 years experience in building predictive models using SAS or similar software package.
Knowledge of statistical analysis methodologies and exposure to SAS or similar software package.
Ability to learn quickly and communicate effectively.
Fluency with Excel, PowerPoint and Word.At LexisNexis Risk Solutions, we believe in the power of data and advanced analytics for better risk management. With over 40 years of expertise, we are the trusted data analytics provider for organizations seeking actionable insights to manage risks and improve results while upholding the highest standards for security and privacy. Headquartered in metro Atlanta, LexisNexis Risk Solutions serves customers in more than 100 countries and is part of RELX Group plc, a world-leading provider of information and analytics for professional and business customers across industries. For more information, please visit www.lexisnexisrisk.com. LexisNexis Risk Solutions is an equal opportunity employer: qualified applicants are considered for and treated during employment without regard to race, color, creed, religion, sex, national origin, citizenship status, disability status, protected veteran status, age, marital status, sexual orientation, gender identity, genetic information, or any other characteristic protected by law. If a qualified individual with a disability or disabled veteran needs a reasonable accommodation to use or access our online system, that individual should please contact 1.877.734.1938 or accommodations@relx.com."
"464","Data Scientist","Corning","Corning, NY 14830","Location: Corning, NY, US, 14830
Company: Corning
Corning is one of the world’s leading innovators in materials science. For more than 160 years, Corning has applied its unparalleled expertise in specialty glass, ceramics, and optical physics to develop products that have created new industries and transformed people’s lives.
Corning succeeds through sustained investment in R&D, a unique combination of material and process innovation, and close collaboration with customers to solve tough technology challenges.
Corning's Manufacturing, Technology and Engineering division (MTE) is recognized as the leader in engineering excellence & innovative manufacturing technologies by providing diverse skills to Corning’s existing & emerging businesses.
We anticipate & provide timely, valued, leading edge manufacturing technologies and engineering expertise. We partner with Corning’s businesses and the Science & Technology division. Together we create and sustain Corning’s manufacturing as a differential advantage.

Scope of Position:
This candidate will be responsible for gathering existing data and/or generating new data to solve technical, business or project related problems. They should have experience with both the capture of data using different tools, management/manipulation of large data and extensive knowledge of a wide variety of data analysis methods. Data analysis tools and methods include, but are not limited to, linear and non-linear regression, multivariate methods, genetic algorithm, neural network, Gaussian processes and other machine learning techniques.
The analytical work will support a range of projects from highly technical problems to business predictions. This will also involve work from manufacturing, development, research and commercial applications. It is expected that this person will create predictive tools that will enable both business and technical decisions. The work will often require validation through exhaustive research of prior art relative to the problem at hand.
Day to Day Responsibilities:
Develop new theories or expand upon existing theories using a combination of data and direction from project leaders
Research all external and internal information relative to the problems identified by the project team
Collaborate with existing subject matter experts to solve very difficult problems
Participate on cross functional teams to develop and test hypotheses related to materials understanding
Develop models using appropriate methods and software; expanding capabilities as needed
Communicate results to teams and stake-holders as needed
Document findings with internal and external publications
Travel requirements:
Limited travel, likely <10% but that could include international for conferences, et. al.
Hours of work/work schedule/flex-time:
Normal Business Hours 8:00-5:00 with additional hours occasionally needed for urgent project demands.
Education and Experience:
Ph.D. in Mathematics, Engineering, Statistics or related Field
Required Skills
Demonstrated experience and strong technical knowledge in data driven and predictive modeling
Data Analysis Experience using any mix of software including, but not limited to: Matlab, R, SAS, JMP, Minitab
Programming experience using C/C++, Java or R
Ability to work effectively on diverse teams
Ability to collaborate closely with scientific community, business leaders and management
Good written and verbal communication skills
Desired Skills:
Familiar with physics-based modeling for technical field such as CFD, Heat Transfer or Solid Mechanics.
Soft Skills:
Must be collaborative and able to openly engage with colleagues to achieve project goals
The ability to translate difficult technical concepts to broader audience
Self-motivated with an ability to manage one’s own work independently
Ability to communicate effectively by phone and video with team members in international locations
Ability to take feedback constructively and use it for personal growth
We prohibit discrimination on the basis of race, color, gender, age, religion, national origin, sexual orientation, gender identity or expression, disability, or veteran status or any other legally protected status.Nearest Major Market: Corning"
"467","Data Scientist Internship","Walmart Stores","Conway, AR 72035","InternshipPosition Description
Please add textMinimum Qualifications
Please add textAdditional Preferred Qualifications
Please add textCompany Summary
The Walmart eCommerce team is rapidly innovating to evolve and define the future state of shopping. As the world’s largest retailer, we are on a mission to help people save money and live better. With the help of some of the brightest minds in technology, merchandising, marketing, supply chain, talent and more, we are reimagining the intersection of digital and physical shopping to help achieve that mission.Position Summary
Voice Commerce Data Scientist:
As the Walmart Voice Commerce team we are building completely new capabilities to allow our customers to shop by seamlessly interacting with their connected devices using spoken language. This team is part of the Growth organization and will build new voice experiences both in-house and in collaboration with strategic partners. Voice as a medium for shopping is still in its infancy and as part of this team you will get to work on industry leading solutions and be at the forefront of this emerging platform. You will get to part of defining how customers shop in everyday lives."
"468","Data Scientist","Gorbel Inc","Victor, NY 14564","Gorbel is currently looking for a Data Scientist to join its growing IT Team!Why work at Gorbel? Because we are not your average company. We have been in the Top 100 fastest growing private businesses in Rochester sixteen times, and we anticipate continued rapid growth over the next five years. We attribute this growth to our success at creating extraordinary customer experiences, and to our commitment to fostering a company culture of high performance, creativity and innovation, strong values, camaraderie, and fun. At Gorbel, we believe that great people have the ability to contribute beyond the traditional boundaries of their functions.Visit the Gorbel career page at www.gorbel.com to learn more about our values/culture, teamwork and growth!General Responsibilities: The Data Scientist will contribute to the definition of how company data will be stored, consumed, integrated, and managed across the enterprise by different business applications, IT systems, and users.Specific Duties: Analyze current state, while working with business and IT teams to develop and maintain mappings/rules between business applications, business data, and interfaces.Work with a wide range of stakeholders, application subject matter experts, and technology and business leaders to influence and drive consistent data practices.Translate business requirements into the appropriate data models that integrate with the overall logical data strategy.Establish new data standards and processes to support current data management requirements.Ensure necessary metadata repositories are developed for all initiatives and they meet current needs and provide flexibility for future growth.Define governance and best practices around metadata to ensure an integrated definition of data for enterprise information, and to ensure the accuracy, validity, reusability, and consistent definitions for common reference data.Recognize desired future state and projects needed to close the gap between current state and future state goals by applying architectural and technology concepts to address scalability, security, reliability, maintainability, and sharing of enterprise data.Keeps abreast of leading trends in digital transformation, artificial intelligence, machine learning and combinations of technology that matter in IoT.Position Requirements: Bachelor’s degree or combination of relevant experience in Computer Science, Information Systems, or other related field.Excellent knowledge and skills in data analysis, data modeling, and data management of structured and unstructured data.Experience working with all modern database technologies and data types.Ability to work with vague concepts and be able to break down into tangible work, action items, and next steps.Knowledgeable in information security and privacy best practices.Strong business acumen, interpersonal communication, and collaboration skills.Ability to translate technical and business terminology for all levels of the organization.Ability to meet tight deadlines with high quality requirements.Preferred Skills and Experience: At least 5 years database administration experience.Advanced knowledge of industry best practices in the various aspects of information, emerging technology trends, enterprise operations knowledge and the ability to develop solutions.Advanced knowledge of hardware, software, business applications and systems engineering is a plus.ADA Physical/Mental/Workplace Requirements: Occasional lifting up to 25 lbs.Sitting, working at desk/personal computer for extended periods of time.Primary work environment is professional corporate office.Gorbel is an Equal Opportunity Employer that does not discriminate on the basis of actual or perceived race, creed, color, religion, alienage or national origin, ancestry, citizenship status, age, disability or handicap, gender, marital status, veteran status, sexual orientation, genetic information, arrest record, or any other characteristic protected by applicable federal, state or local laws.Job Type: Full-time"
"469","Admitting Representative - Sat-Sun, 4pm-12am - 14 hours","NYU Langone","Brooklyn, NY","Part-timeNYU Langone Health is a world-class, patient-centered, integrated academic medical center, known for its excellence in clinical care, research, and education. It comprises more than 200 locations throughout the New York area, including five inpatient locations, a children's hospital, three emergency rooms and a level 1 trauma center. Also part of NYU Langone Health is the Laura and Isaac Perlmutter Cancer Center, a National Cancer Institute¿designated cancer center, and NYU School of Medicine, which since 1841 has trained thousands of physicians and scientists who have helped to shape the course of medical history. For more information, go to nyulangone.org, and interact with us on Facebook, Twitter, YouTube and Instagram.

Position Summary:
We have an exciting opportunity to join our team as a Admitting Representative.
In this role, the successful candidate Accurately review, obtain and record all pertinent patient demographics and financial information, and provide and explain necessary information to patients, to facilitate their safe, efficient, and sensitive entry to care, in compliance with applicable standards, while ensuring accurate and through data are available for subsequent use and each patient encounter.

Job Responsibilities:
Registers patients accurately, completely, & thoroughly. Validates patient identity using key identifiers and established procedures, reviews all previously obtained information for accuracy and completeness. Demonstrates effective interview skills & how to obtain complete & accurate data at a simple IP or OP or ED sign-in & full registration. Demonstrates by performance and explanation an understanding of the purposes for data obtained & verified at registration. Understands registration & insurance terminology, & how it may be understood by patients & other customers. Reports problems with department processes or technologies.
Collects and verifies all necessary financial information for medical center services. Demonstrates by performance an understanding of the way in which third party payers (government, commercial, & others) provide health insurance to subscribers & pay for our services. Gathers and reviews all relevant data, including insurance cards and documents, to ensure correct reimbursement is obtained for medical center services. Selects correct financial classes & codes for each payer & plan, assigning or verifying primary & secondary payers correctly. Understands the notification of admission & verification of insurance eligibility and benefits & authorization, and implements these processes when necessary, using integrated online tools or by use of payer websites or phone.
Collects patient payments due at the time of service, efficiently, effectively, and courteously. Demonstrates an understanding of patient payments owed at admission, why collection at TOS is important, & the different forms of payments we collect. Defines self-pay, co-pay, co-insurance, deductible, out of pocket limits, & related terms. Determines method of payment, starts conversations about payment with patients, & processes payment transactions, securely and with appropriate receipts, data entry, logs, and records of amounts collected or reasons for not collecting.
Consistently uses all appropriate forms for each registration area & registration type. Provides and explains all required information to patients about their hospital experience, our services, and their rights. Obtains all required signatures. Demonstrates by explanation & performance a clear understanding of how to discuss safety & security of valuables & other patient belongings, as well as refer patients for discussion about other safety & security issues.
Provides effective and sensitive customer service. Can define patients, families, physicians, billing, main departments with whom we interact regularly, & patient care units as customers, & list one value we create for each. Demonstrates by performance an understanding of good customer service, by assessing customer needs, providing quality service, & adjusting service based on customer satisfaction, seeking help as needed from experienced staff or department leadership. Knows when & how to escalate questions & concerns about specific individual & family needs.
Communicates effectively, courteously, & empathically with patients, families, & all internal & external customers of Patient Access. Demonstrates by performance a basic understanding of the patient experience of registration & entry into acute hospital care, so the registrar can provide efficient, effective, courteous, empathic & fastest possible entry into care for the patient. Demonstrates by performance an understanding of the specific concerns, & means of addressing them, that may be experienced by children & their parents/guardians when the child is entering care or when the adult or other family member is entering care. Provides sensitive and professional assistance to all patients and visitors, concerned about the specific needs of all our customers, including LGBT clients, deaf or HOH clients; and clients with limited English proficiency (LEP.) Is pleasant, courteous & professional when dealing with all internal or external customers, and communicates with them effectively & in a timely way. Responds to telephone & in-person requests for assistance with courtesy, professionalism, & sensitivity, following established procedures. Sends information to customers, using computer, mail, telephone, or fax.
Uses good judgment & initiative, communicates effectively, & adapts to variations in workloads, assignments, & inter-personal situations as needed. Takes responsibility for accomplishing work within accepted timeframes; accepts responsibility for own actions, for those of the team or department; tries to learn from mistakes. Brings issues that must be brought to the attention of department management immediately or at the first available opportunity, as appropriate.
Accurately & thoroughly completes assigned tasks according to department and medical center standards, and helps colleagues as a reliable member of the team providing service to patients and other customers. Demonstrates ability to perform more than one activity at a time. Explains in simple terms the major goals & priorities of the department. Keeps track of details to ensure work is performed accurately & completely. Identifies quality standards for specific assignments & ensures that quality standards are met. Reports quality issues to appropriate individuals for corrective action. Consistently completes & submits all logs & records, keeps them up-to-date & readily accessible.
Understands & performs ethically & effectively within established policies & procedures, in compliance with mandated standards for the Medical Center. Demonstrates by performance an understanding of relevant policies & procedures for the Medical Center, the division of finance, & Patient Access, can find correct policies, & can apply them. Abides by a clear code of ethics & behavior; chooses an ethical course of action when necessary & encourages others to do the same. Demonstrates by performance an understanding of the ethical, regulatory, & accreditation environment affecting Patient Access & the Medical Center, & ensures compliance within the department & the Medical Center, using all available means. Observes policy & procedures to protect patients privacy & rights as a patient in compliance with HIPAA & all relevant laws, regulations, & standards.
Minimum Qualifications:
To qualify you must have a HS Diploma or equivalent. Minimum 1 -2 years of related office or retail experience including direct customer contact and service, or equivalent combination of education and experience. Verbal & reading skills, basic arithmetic skills; basic familiarity with computers; good interpersonal skills.

Preferred Qualifications:
One year of health care registration or billing experience. College degree or coursework.

Qualified candidates must be able to effectively communicate with all levels of the organization.
NYU Langone Health provides its staff with far more than just a place to work. Rather, we are an institution you can be proud of, an institution where you'll feel good about devoting your time and your talents.
NYU Langone Health is an equal opportunity and affirmative action employer committed to diversity and inclusion in all aspects of recruiting and employment. All qualified individuals are encouraged to apply and will receive consideration without regard to race, color, gender, gender identity or expression, sex, sexual orientation, transgender status, gender dysphoria, national origin, age, religion, disability, military and veteran status, marital or parental status, citizenship status, genetic information or any other factor which cannot lawfully be used as a basis for an employment decision. We require applications to be completed online.
If you wish to view NYU Langone Health's EEO policies, please click here. Please click here to view the Federal ""EEO is the law"" poster or visit https://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm for more information. To view the Pay Transparency Notice, please click here.
Required Skills
Required Experience"
"471","Data Visualization Engineer, Finance Analytics","Netflix","Los Angeles, CA","Los Angeles, California
Science and Analytics
Who are we?
The Finance Science & Analytics team builds end to end solutions to evolve and empower decision making as well as enable external financial reporting to Wall Street. We build smart products to enable our finance department to search through over 100,000 globally distributed virtual machines, processing petabytes of data and billions of network requests. We use data to add transparency and abstraction from immense scale, add science on top to enrich our data and proactively generate business impacting insight. We pair these challenges with the need to provide and maintain excellent availability, security, performance and accuracy.

We work closely with financial experts and engineers to develop an enviable suite of metrics, exploratory analyses, tools, and dashboards; all supported by robust data pipelines that scale with our continually expanding service (now over 135m global members!).
What will you do?
Find the stories buried in petabytes of data and are able to build insightful tools and data products that enable everyone at Netflix to be an analyst.
Be a bridge between the finance and tech, enabling insight that can empower better decision-making.
Be a vocal and proactive partner to your stakeholders. Guide their line of questioning rather than fulfilling requests.
Work with the finance experts, data scientists, and data engineers to develop metrics & analytical approaches to understand nuance around financial performance and influence our financial future.
Who are you?
You are passionate about designing and deploying rich, performant dashboards from the ground up.
You are motivated to explore new technologies and learn, and can do so without formal education.
You love making a variety of static and interactive visualizations for a variety of audiences.
You have high EQ including: self awareness, self regulation, motivation and empathy.
You have strong social skills: active listening, business storytelling, facilitating group conversations, presentations, written communication.
You have an awareness of design concepts related to chart forms, typography, and the use of color, and are able to design clear, legible charts.
You are passionate about designing, building, and iterating on interfaces, with a strong sense of the entire user experience, not just the individual pieces.
You deliver results quickly with iteration, instead of waiting for perfection.
What do you know?
Data Visualization/Reporting: The paved path is Tableau, but surprise us with your viz background.
Knowledge of at least one scripting language like SQL or Python or an incredible aptitude for logical languages and data.
Education: Surprise us.
Things to know:
Netflix deeply values diversity and inclusion meaning we enjoy and embrace new & different backgrounds and perspectives! We are looking forward to hearing your story, apply and share it with us. Learn more about diversity and inclusion here!
Netflix offers amazing colleagues, constantly evolving technology, fascinating analytical and technical challenges, and a Freedom & Responsibility culture that's truly unique. It hopefully resonates with you, as it is incredibly important to us. See https://jobs.netflix.com/life-at-netflix."
